Price,Bedrooms,Locality,Is_premium_subarea,Property_type,Area,Is_estate,Price_log,Group_median,Group_std,Price_zscore_in_group
2200000,5,ajah,0,duplex,island,0,14.603968372873895,2250000.0,795432.2210601311,-0.06285890698941177
1500000,4,ajah,0,house,island,0,14.220976332738882,1900000.0,17545395.666410863,-0.022798003966691117
3000000,4,lekki,1,duplex,island,0,14.914123179965662,3500000.0,4441466.645353092,-0.11257542607533204
1300000,4,ajah,0,house,island,0,14.077875591662238,1900000.0,17545395.666410863,-0.03419700595003668
1200000,3,ajah,0,flat,island,0,13.997832948091215,900000.0,345391.2078968643,0.868580302975117
1500000,1,ikeja,0,mini flat,mainland,1,14.220976332738882,600000.0,1693250.274244203,0.5315221344946912
2000000,3,maryland,0,flat,mainland,1,14.508658238524095,1800000.0,2138121.143516691,0.09354006932977076
6000000,3,lekki,1,flat,island,0,15.607270193858982,2000000.0,1404009.206178628,2.8489841679080072
500000,2,ikosi,0,flat,mainland,0,13.122365377402328,650000.0,284013.1899463334,-0.528144485220365
11000000,4,ikoyi,1,duplex,island,1,16.213405921671733,8000000.0,4311717.945846556,0.6957783504577049
15000000,4,ikoyi,1,duplex,island,0,16.52356082573315,8000000.0,4311717.945846556,1.6234828177346445
350000,1,ikosi,0,mini flat,mainland,0,12.765691290604371,450000.0,6506194.414999123,-0.015369968006099535
800000,2,ogudu,0,flat,mainland,1,13.592368256649284,1000000.0,417962.0016801585,-0.47851239872529877
1200000,2,ikeja,0,flat,mainland,1,13.997832948091215,1000000.0,1799391.966140632,0.1111486567481812
2000000,2,lekki,1,flat,island,0,14.508658238524095,2000000.0,895390.6211295603,0.0
3000000,5,lekki,0,duplex,island,1,14.914123179965662,5000000.0,15715303.809011258,-0.1272644820810392
500000,3,agege,0,flat,mainland,0,13.122365377402328,700000.0,1299167.4257000133,-0.15394474649195936
6000000,3,victoria island,1,flat,island,0,15.607270193858982,4500000.0,6915655.485204466,0.21689917943557763
800000,3,odofin,0,flat,mainland,1,13.592368256649284,900000.0,232605.93417828914,-0.4299116458626177
2500000,1,lekki,1,mini flat,island,0,14.731801689838349,1100000.0,655271.5531639188,2.136518811537336
8000000,4,ikoyi,1,duplex,island,1,15.894952224644102,8000000.0,4311717.945846556,0.0
1500000,2,yaba,0,flat,mainland,0,14.220976332738882,700000.0,388728.5267957169,2.057991489830673
550000,2,yaba,0,flat,mainland,0,13.217675375388819,700000.0,388728.5267957169,-0.3858734043432511
250000,1,yaba,0,mini flat,mainland,0,12.429220196836383,350000.0,197881.37662672115,-0.5053532662077528
500000,0,yaba,0,self contain,mainland,0,13.122365377402328,230000.0,96333.31300434396,2.8027687575514495
1300000,3,ajah,0,duplex,island,1,14.077875591662238,1300000.0,337325.4534399406,0.0
2000000,5,ajah,0,duplex,island,0,14.508658238524095,2250000.0,795432.2210601311,-0.31429453494705883
2000000,4,ikosi,0,duplex,mainland,0,14.508658238524095,2500000.0,962899.7352352653,-0.5192648639350129
800000,3,agege,0,flat,mainland,1,13.592368256649284,700000.0,1299167.4257000133,0.07697237324597968
1500000,2,ikoyi,1,flat,island,0,14.220976332738882,4000000.0,6803381.0000145435,-0.3674643533846856
450000,2,alimosho,0,flat,mainland,0,13.017005083966255,400000.0,121396.33728853069,0.4118740409866049
600000,2,agege,0,flat,mainland,1,13.304686600863562,400000.0,82073.81501496753,2.436830796320686
300000,3,egba,0,flat,mainland,0,12.611541086966115,450000.0,153367.7160118771,-0.9780415585531944
150000,1,egba,0,mini flat,mainland,0,11.918397239722838,200000.0,146401.275039985,-0.3415270801865902
750000,2,surulere,0,flat,mainland,0,13.527829818844937,725000.0,366236.1254336464,0.06826197161844273
350000,3,egba,0,flat,mainland,0,12.765691290604371,450000.0,153367.7160118771,-0.6520277057021296
4500000,4,lekki,1,house,island,0,15.319588176962746,3500000.0,8849999.881058574,0.1129943518010971
250000,1,alimosho,0,mini flat,mainland,0,12.429220196836383,250000.0,55721.592164378555,0.0
1000000,3,isolo,0,flat,mainland,1,13.815511557963774,800000.0,1032393.6812581456,0.1937245487169839
3500000,3,lekki,1,flat,island,0,15.068273812173887,2000000.0,1404009.206178628,1.0683690629655027
2000000,3,lekki,1,flat,island,0,14.508658238524095,2000000.0,1404009.206178628,0.0
800000,2,ogba,0,flat,mainland,0,13.592368256649284,600000.0,163816.95331828375,1.2208748603169013
700000,2,yaba,0,flat,mainland,0,13.45883704259595,700000.0,388728.5267957169,0.0
1500000,1,surulere,0,mini flat,mainland,0,14.220976332738882,350000.0,520105.5909145904,2.21108947892246
1000000,3,ojota,0,flat,mainland,0,13.815511557963774,800000.0,149747.26182552532,1.3355836865519821
1200000,4,ogba,0,flat,mainland,0,13.997832948091215,1500000.0,1051529.4982615968,-0.2852987010787279
450000,1,shomolu,0,mini flat,mainland,0,13.017005083966255,350000.0,176717.89236844712,0.5658736569328559
450000,1,ajah,0,mini flat,island,0,13.017005083966255,365000.0,1204599.6404862693,0.07056286349686063
1700000,4,ajah,0,duplex,island,0,14.346139397261565,1500000.0,1119925.9949810226,0.17858322862073495
900000,3,ajah,0,flat,island,0,13.710151153416941,900000.0,345391.2078968643,0.0
2200000,1,victoria island,1,mini flat,island,0,14.603968372873895,2000000.0,1085422.6331204444,0.1842600236048394
200000,1,lekki,0,mini flat,island,0,12.206077645517674,1100000.0,655271.5531639188,-1.3734763788454303
700000,3,ajah,0,flat,island,1,13.45883704259595,900000.0,345391.2078968643,-0.5790535353167446
180000,1,alimosho,0,mini flat,mainland,0,12.100717685412471,250000.0,55721.592164378555,-1.2562455106002746
700000,3,ajah,0,flat,island,0,13.45883704259595,900000.0,345391.2078968643,-0.5790535353167446
850000,3,ajah,0,flat,island,0,13.652992804936396,900000.0,345391.2078968643,-0.14476338382918616
3000000,3,victoria island,1,bungalow,island,0,14.914123179965662,3000000.0,1.0,0.0
3000000,4,gbagada,0,duplex,mainland,1,14.914123179965662,2500000.0,709279.1573681855,0.7049410585463616
700000,4,ikosi,0,flat,mainland,0,13.45883704259595,1000000.0,565685.4249492381,-0.5303300858899106
350000,1,shomolu,0,mini flat,mainland,0,12.765691290604371,350000.0,176717.89236844712,0.0
700000,3,okota,0,flat,mainland,0,13.45883704259595,700000.0,141741.9848015969,0.0
4000000,4,victoria island,1,duplex,island,1,15.201805169084134,5500000.0,29047945.450937405,-0.051638764005995944
4500000,3,victoria island,1,flat,island,1,15.319588176962746,4500000.0,6915655.485204466,0.0
1500000,4,ajah,0,duplex,island,1,14.220976332738882,1500000.0,1119925.9949810226,0.0
1200000,3,ajah,0,flat,island,1,13.997832948091215,900000.0,345391.2078968643,0.868580302975117
1000000,3,ajah,0,flat,island,0,13.815511557963774,900000.0,345391.2078968643,0.2895267676583723
7000000,4,ikeja,1,duplex,mainland,0,15.76142084987672,3500000.0,1350794.5131020376,2.591067676135588
3800000,7,gbagada,0,duplex,mainland,1,15.150511887854474,4000000.0,89442.71909999155,-2.2360679774997907
3500000,5,ikeja,0,duplex,mainland,0,15.068273812173887,4500000.0,2475331.4711372973,-0.40398629907151284
1200000,3,yaba,0,flat,mainland,1,13.997832948091215,1000000.0,624067.9867957743,0.32047790342024035
350000,1,surulere,0,mini flat,mainland,0,12.765691290604371,350000.0,520105.5909145904,0.0
2200000,3,surulere,0,flat,mainland,0,14.603968372873895,950000.0,595690.8266673322,2.0984039774345415
2000000,3,surulere,0,flat,mainland,0,14.508658238524095,950000.0,595690.8266673322,1.7626593410450149
1500000,4,surulere,0,flat,mainland,0,14.220976332738882,1400000.0,710541.5406897415,0.14073772506379761
1000000,3,ogba,0,flat,mainland,0,13.815511557963774,800000.0,896406.6669840576,0.2231130215406541
1300000,3,surulere,0,flat,mainland,0,14.077875591662238,950000.0,595690.8266673322,0.5875531136816716
1300000,3,ikeja,0,flat,mainland,1,14.077875591662238,1600000.0,1237311.287693152,-0.24246121649736274
5000000,5,ogudu,1,house,mainland,0,15.424948670398354,5000000.0,1.0,0.0
750000,2,maryland,0,flat,mainland,0,13.527829818844937,1000000.0,641587.0844461448,-0.3896587167365043
2200000,4,ajah,0,house,island,1,14.603968372873895,1900000.0,17545395.666410863,0.01709850297501834
400000,3,agege,0,flat,mainland,0,12.899222326086994,700000.0,1299167.4257000133,-0.23091711973793905
1500000,3,ojodu,1,flat,mainland,0,14.220976332738882,700000.0,336766.48457767285,2.37553330463764
2500000,5,ajah,0,house,island,0,14.731801689838349,3000000.0,10336424.26889815,-0.04837262741860144
6000000,5,ikoyi,1,duplex,island,1,15.607270193858982,10000000.0,6255319.575249992,-0.6394557387326036
1300000,3,ikosi,1,flat,mainland,0,14.077875591662238,1000000.0,471780.70203466876,0.6358886633263658
1300000,2,lekki,1,flat,island,0,14.077875591662238,2000000.0,895390.6211295603,-0.7817816978213714
750000,1,surulere,0,mini flat,mainland,0,13.527829818844937,350000.0,520105.5909145904,0.769074601364334
1500000,3,lekki,0,flat,island,0,14.220976332738882,2000000.0,1404009.206178628,-0.3561230209885009
8500000,5,lekki,0,house,island,1,15.955576839107596,5250000.0,2657932.123776522,1.2227550775007145
1300000,4,ajah,0,bungalow,island,1,14.077875591662238,1300000.0,245515.33104427057,0.0
900000,3,yaba,0,flat,mainland,0,13.710151153416941,1000000.0,624067.9867957743,-0.16023895171012018
16000000,4,ikoyi,1,duplex,island,0,16.588099342704055,8000000.0,4311717.945846556,1.8554089345538796
2300000,5,ajah,0,duplex,island,1,14.648420115681892,2250000.0,795432.2210601311,0.06285890698941177
900000,2,ajah,0,flat,island,1,13.710151153416941,700000.0,204008.4003956448,0.9803517875348707
2800000,4,yaba,0,duplex,mainland,1,14.845130332288226,2800000.0,608789.7830942961,0.0
850000,1,lekki,0,mini flat,island,0,13.652992804936396,1100000.0,655271.5531639188,-0.3815212163459528
550000,3,ikosi,0,flat,mainland,1,13.217675375388819,1000000.0,471780.70203466876,-0.9538329949895488
600000,3,ikosi,0,flat,mainland,0,13.304686600863562,1000000.0,471780.70203466876,-0.8478515511018211
400000,1,ikosi,0,mini flat,mainland,0,12.899222326086994,450000.0,6506194.414999123,-0.007684984003049768
700000,3,ikosi,0,flat,mainland,0,13.45883704259595,1000000.0,471780.70203466876,-0.6358886633263658
800000,3,surulere,0,flat,mainland,0,13.592368256649284,950000.0,595690.8266673322,-0.251808477292145
4000000,5,maryland,0,duplex,mainland,1,15.201805169084134,5000000.0,1793506.8069752806,-0.5575668829974966
6700000,4,ikoyi,1,duplex,island,1,15.717618233614914,8000000.0,4311717.945846556,-0.30150395186500545
5000000,3,ikoyi,1,flat,island,0,15.424948670398354,7500000.0,5588541.634109451,-0.4473438982258529
500000,3,ikosi,0,flat,mainland,0,13.122365377402328,1000000.0,471780.70203466876,-1.0598144388772763
600000,2,ikosi,0,flat,mainland,0,13.304686600863562,650000.0,284013.1899463334,-0.17604816174012167
1700000,4,lekki,0,flat,island,0,14.346139397261565,3500000.0,1287490.062882392,-1.3980690429332068
2500000,3,lekki,1,flat,island,0,14.731801689838349,2000000.0,1404009.206178628,0.3561230209885009
5500000,3,ipaja,0,flat,mainland,1,15.520258832020865,400000.0,505377.5952309994,10.091464378568025
400000,3,ikorodu,0,flat,mainland,0,12.899222326086994,400000.0,87579.9754558103,0.0
11000000,3,victoria island,1,flat,island,0,16.213405921671733,4500000.0,6915655.485204466,0.9398964442208363
1000000,4,ikeja,0,flat,mainland,1,13.815511557963774,1500000.0,23102178.274475355,-0.021642980763958063
2000000,3,ikeja,0,flat,mainland,1,14.508658238524095,1600000.0,1237311.287693152,0.32328162199648364
15500000,2,ikoyi,1,flat,island,0,16.5563506464056,4000000.0,6803381.0000145435,1.6903360255695539
800000,2,ikeja,0,flat,mainland,1,13.592368256649284,1000000.0,1799391.966140632,-0.1111486567481812
1700000,4,ajah,0,house,island,0,14.346139397261565,1900000.0,17545395.666410863,-0.011399001983345558
500000,1,ikeja,0,mini flat,mainland,0,13.122365377402328,600000.0,1693250.274244203,-0.05905801494385458
2500000,3,ikeja,0,duplex,mainland,1,14.731801689838349,3000000.0,1192386.2403753907,-0.41932721384187427
1500000,3,ikeja,0,duplex,mainland,1,14.220976332738882,3000000.0,1192386.2403753907,-1.2579816415256229
900000,3,surulere,0,flat,mainland,0,13.710151153416941,950000.0,595690.8266673322,-0.08393615909738167
700000,3,surulere,0,flat,mainland,0,13.45883704259595,950000.0,595690.8266673322,-0.41968079548690834
450000,1,ogudu,0,mini flat,mainland,1,13.017005083966255,400000.0,133088.8563259934,0.37568885465157137
2000000,3,lekki,0,flat,island,1,14.508658238524095,2000000.0,1404009.206178628,0.0
2500000,2,lekki,1,flat,island,0,14.731801689838349,2000000.0,895390.6211295603,0.5584154984438368
5500000,5,lekki,1,house,island,0,15.520258832020865,5250000.0,2657932.123776522,0.09405808288467035
4500000,4,lekki,1,duplex,island,0,15.319588176962746,3500000.0,4441466.645353092,0.22515085215066408
5500000,4,lekki,1,duplex,island,0,15.520258832020865,3500000.0,4441466.645353092,0.45030170430132815
6000000,4,lekki,1,duplex,island,0,15.607270193858982,3500000.0,4441466.645353092,0.5628771303766602
3500000,5,gbagada,0,duplex,mainland,1,15.068273812173887,2600000.0,700417.4579382037,1.2849479832345998
300000,2,isolo,0,bungalow,mainland,0,12.611541086966115,300000.0,1.0,0.0
800000,4,okota,0,flat,mainland,0,13.592368256649284,700000.0,158113.88300841895,0.6324555320336759
750000,0,lekki,1,self contain,island,0,13.527829818844937,600000.0,225040.60712191736,0.6665463709788892
800000,3,okota,0,flat,mainland,0,13.592368256649284,700000.0,141741.9848015969,0.7055072647668567
350000,2,ojodu,0,flat,mainland,0,12.765691290604371,550000.0,251382.4283490744,-0.795600556942175
3000000,2,lekki,1,flat,island,0,14.914123179965662,2000000.0,895390.6211295603,1.1168309968876735
650000,2,surulere,0,flat,mainland,0,13.384729180332174,725000.0,366236.1254336464,-0.20478591485532818
900000,3,okota,0,flat,mainland,0,13.710151153416941,700000.0,141741.9848015969,1.4110145295337133
1800000,3,ikeja,0,flat,mainland,1,14.403297778421795,1600000.0,1237311.287693152,0.16164081099824182
1800000,3,surulere,0,flat,mainland,0,14.403297778421795,950000.0,595690.8266673322,1.4269147046554882
800000,3,ajah,0,flat,island,1,13.592368256649284,900000.0,345391.2078968643,-0.2895267676583723
400000,3,ikeja,0,flat,mainland,0,12.899222326086994,1600000.0,1237311.287693152,-0.969844865989451
500000,3,ikeja,0,flat,mainland,0,13.122365377402328,1600000.0,1237311.287693152,-0.88902446049033
300000,1,ojodu,0,mini flat,mainland,0,12.611541086966115,400000.0,148542.12165161068,-0.6732097191565574
250000,1,shomolu,0,mini flat,mainland,0,12.429220196836383,350000.0,176717.89236844712,-0.5658736569328559
1500000,0,victoria island,1,self contain,island,0,14.220976332738882,1400000.0,464578.66215887846,0.21524880100025257
1800000,2,lekki,1,flat,island,0,14.403297778421795,2000000.0,895390.6211295603,-0.2233661993775347
2500000,3,lekki,0,duplex,island,0,14.731801689838349,2600000.0,954800.4463444415,-0.10473392674130076
250000,1,surulere,0,mini flat,mainland,0,12.429220196836383,350000.0,520105.5909145904,-0.1922686503410835
250000,0,shomolu,0,self contain,mainland,0,12.429220196836383,200000.0,46184.46628584523,1.0826150873009908
300000,1,gbagada,0,mini flat,mainland,1,12.611541086966115,400000.0,103946.4532858813,-0.9620337860395537
350000,1,ikeja,0,mini flat,mainland,0,12.765691290604371,600000.0,1693250.274244203,-0.14764503735963644
300000,1,ajah,0,mini flat,island,1,12.611541086966115,365000.0,1204599.6404862693,-0.053959836791716946
3000000,4,lekki,0,house,island,0,14.914123179965662,3500000.0,8849999.881058574,-0.05649717590054855
300000,1,igando,0,mini flat,mainland,1,12.611541086966115,210000.0,127279.22061357855,0.7071067811865476
350000,1,gbagada,0,mini flat,mainland,1,12.765691290604371,400000.0,103946.4532858813,-0.48101689301977685
800000,2,gbagada,0,flat,mainland,0,13.592368256649284,775000.0,160228.0628912014,0.156027599341169
1200000,1,lekki,0,mini flat,island,0,13.997832948091215,1100000.0,655271.5531639188,0.15260848653838113
3000000,4,ogba,1,duplex,mainland,0,14.914123179965662,2500000.0,758998.6478040795,0.6587627019449779
350000,3,yaba,0,flat,mainland,0,12.765691290604371,1000000.0,624067.9867957743,-1.0415531861157812
400000,2,alimosho,0,flat,mainland,0,12.899222326086994,400000.0,121396.33728853069,0.0
650000,2,ajah,0,flat,island,0,13.384729180332174,700000.0,204008.4003956448,-0.24508794688371768
250000,2,orile,0,flat,mainland,0,12.429220196836383,250000.0,1.0,0.0
1100000,3,ajah,0,bungalow,island,1,13.910821646859095,1050000.0,324037.034920393,0.1543033499620919
6000000,5,ikoyi,1,house,island,1,15.607270193858982,15000000.0,6625078.61588575,-1.3584744456344433
700000,3,alimosho,0,flat,mainland,0,13.45883704259595,450000.0,184234.50529468272,1.3569662186794245
3000000,4,ojota,1,duplex,mainland,0,14.914123179965662,3250000.0,353553.39059327374,-0.7071067811865476
2500000,4,lekki,0,duplex,island,0,14.731801689838349,3500000.0,4441466.645353092,-0.22515085215066408
700000,3,okota,1,flat,mainland,0,13.45883704259595,700000.0,141741.9848015969,0.0
400000,2,shomolu,0,house,mainland,0,12.899222326086994,400000.0,1.0,0.0
1000000,5,odofin,0,duplex,mainland,0,13.815511557963774,2000000.0,471572.8494951256,-2.1205631347746547
350000,2,igando,0,flat,mainland,0,12.765691290604371,275000.0,50817.492878118086,1.4758697399708764
1000000,3,okota,0,flat,mainland,1,13.815511557963774,700000.0,141741.9848015969,2.11652179430057
1600000,3,lekki,1,flat,island,0,14.285514812209815,2000000.0,1404009.206178628,-0.28489841679080075
400000,3,alimosho,0,flat,mainland,0,12.899222326086994,450000.0,184234.50529468272,-0.27139324373588486
400000,3,isolo,0,flat,mainland,1,12.899222326086994,800000.0,1032393.6812581456,-0.3874490974339678
500000,1,ajah,0,mini flat,island,1,13.122365377402328,365000.0,1204599.6404862693,0.11207043025971981
850000,1,surulere,0,mini flat,mainland,0,13.652992804936396,350000.0,520105.5909145904,0.9613432517054176
450000,2,okota,0,flat,mainland,0,13.017005083966255,600000.0,107763.18121606496,-1.3919410907075052
10000000,4,ikoyi,1,house,island,0,16.118095750958314,10000000.0,5370654.423015095,0.0
2600000,3,yaba,0,duplex,mainland,0,14.77102238760702,2600000.0,888506.8623507894,0.0
600000,3,ipaja,0,flat,mainland,1,13.304686600863562,400000.0,505377.5952309994,0.3957437011203147
240000,2,ipaja,0,flat,mainland,1,12.388398368982115,300000.0,63656.38091708226,-0.9425606535526266
2800000,4,maryland,0,duplex,mainland,0,14.845130332288226,3400000.0,1698234.3772283024,-0.353308122863031
6500000,5,maryland,0,duplex,mainland,1,15.687312888712007,5000000.0,1793506.8069752806,0.8363503244962449
12000000,3,maryland,0,flat,mainland,1,16.300417291085605,1800000.0,2138121.143516691,4.770543535818309
1300000,2,lekki,0,flat,island,0,14.077875591662238,2000000.0,895390.6211295603,-0.7817816978213714
1600000,3,lekki,0,flat,island,0,14.285514812209815,2000000.0,1404009.206178628,-0.28489841679080075
450000,3,ipaja,0,flat,mainland,1,13.017005083966255,400000.0,505377.5952309994,0.09893592528007868
1100000,1,lekki,0,mini flat,island,0,13.910821646859095,1100000.0,655271.5531639188,0.0
300000,1,surulere,0,mini flat,mainland,0,12.611541086966115,350000.0,520105.5909145904,-0.09613432517054175
160000,0,surulere,0,self contain,mainland,0,11.982935344196433,200000.0,286495.17828313826,-0.1396184055861097
230000,0,oshodi,0,self contain,mainland,0,12.345838935721968,190000.0,58878.405775518986,0.6793662204867573
1300000,1,lekki,0,mini flat,island,0,14.077875591662238,1100000.0,655271.5531639188,0.30521697307676227
3500000,3,lekki,0,flat,island,0,15.068273812173887,2000000.0,1404009.206178628,1.0683690629655027
400000,1,okota,0,mini flat,mainland,0,12.899222326086994,350000.0,80903.98349558905,0.6180165405913052
1800000,4,sangotedo,0,house,island,1,14.403297778421795,1800000.0,1.0,0.0
2500000,4,sangotedo,0,duplex,island,1,14.731801689838349,2200000.0,408656.33483405097,0.7341131763485946
700000,2,ogba,1,bungalow,mainland,0,13.45883704259595,700000.0,1.0,0.0
850000,3,ogba,0,flat,mainland,0,13.652992804936396,800000.0,896406.6669840576,0.055778255385163525
700000,3,ogba,0,flat,mainland,1,13.45883704259595,800000.0,896406.6669840576,-0.11155651077032705
2000000,4,ogba,0,duplex,mainland,0,14.508658238524095,2500000.0,758998.6478040795,-0.6587627019449779
1700000,3,lekki,0,bungalow,island,0,14.346139397261565,1500000.0,769972.1701835352,0.25974964777275883
650000,0,lekki,0,self contain,island,0,13.384729180332174,600000.0,225040.60712191736,0.22218212365962975
1500000,2,lekki,0,flat,island,0,14.220976332738882,2000000.0,895390.6211295603,-0.5584154984438368
1800000,3,maryland,0,duplex,mainland,1,14.403297778421795,2500000.0,534355.4194407635,-1.309989521080546
15000000,3,ikoyi,1,flat,island,0,16.52356082573315,7500000.0,5588541.634109451,1.3420316946775586
800000,3,ikeja,0,flat,mainland,0,13.592368256649284,1600000.0,1237311.287693152,-0.6465632439929673
2300000,4,lekki,1,duplex,island,0,14.648420115681892,3500000.0,4441466.645353092,-0.2701810225807969
3500000,4,ilupeju,0,duplex,mainland,1,15.068273812173887,2500000.0,928782.731664065,1.076678071101018
350000,3,ikorodu,0,flat,mainland,1,12.765691290604371,400000.0,87579.9754558103,-0.5709067596762253
150000,0,shomolu,0,self contain,mainland,0,11.918397239722838,200000.0,46184.46628584523,-1.0826150873009908
400000,2,ikorodu,0,flat,mainland,1,12.899222326086994,250000.0,871957.4409978761,0.17202674459471168
1200000,6,alimosho,0,duplex,mainland,1,13.997832948091215,1400000.0,282842.71247461904,-0.7071067811865475
280000,0,yaba,0,self contain,mainland,0,12.54254845357358,230000.0,96333.31300434396,0.5190312513984165
250000,0,yaba,0,self contain,mainland,0,12.429220196836383,230000.0,96333.31300434396,0.20761250055936661
2000000,3,lekki,0,flat,island,0,14.508658238524095,2000000.0,1404009.206178628,0.0
950000,3,yaba,0,flat,mainland,0,13.76421831620775,1000000.0,624067.9867957743,-0.08011947585506009
400000,2,ikeja,0,flat,mainland,0,12.899222326086994,1000000.0,1799391.966140632,-0.3334459702445436
6000000,5,ogba,1,duplex,mainland,0,15.607270193858982,3250000.0,1080413.9819043311,2.545320632701242
500000,1,gbagada,0,mini flat,mainland,0,13.122365377402328,400000.0,103946.4532858813,0.9620337860395537
350000,1,ogudu,0,mini flat,mainland,0,12.765691290604371,400000.0,133088.8563259934,-0.37568885465157137
60000000,4,ajah,0,house,island,0,17.909855136853043,1900000.0,17545395.666410863,3.3114100761618848
12000000,4,ikoyi,1,flat,island,0,16.300417291085605,14500000.0,5593021.72921687,-0.4469855689886704
15000000,4,victoria island,1,flat,island,0,16.52356082573315,5000000.0,5613758.608480215,1.7813377270789437
1700000,4,maryland,0,flat,mainland,0,14.346139397261565,4500000.0,1764369.5757975425,-1.5869691012634497
2000000,3,lekki,1,duplex,island,1,14.508658238524095,2600000.0,954800.4463444415,-0.6284035604478045
400000,4,alimosho,0,flat,mainland,0,12.899222326086994,450000.0,160727.51268321593,-0.3110855084191276
1000000,3,ogudu,0,flat,mainland,0,13.815511557963774,1200000.0,390219.34737220797,-0.5125322497380721
700000,2,surulere,0,flat,mainland,0,13.45883704259595,725000.0,366236.1254336464,-0.06826197161844273
130000,1,ikorodu,0,mini flat,mainland,0,11.775297421715827,160000.0,46262.26722093344,-0.6484766485120546
350000,3,alimosho,0,flat,mainland,0,12.765691290604371,450000.0,184234.50529468272,-0.5427864874717697
400000,2,surulere,0,flat,mainland,0,12.899222326086994,725000.0,366236.1254336464,-0.8874056310397554
600000,3,shomolu,0,flat,mainland,0,13.304686600863562,750000.0,258573.34507161233,-0.5801061975605306
500000,0,ajah,0,self contain,island,1,13.122365377402328,300000.0,157457.91344195599,1.2701806827494027
550000,0,lekki,1,self contain,island,1,13.217675375388819,600000.0,225040.60712191736,-0.22218212365962975
2000000,4,gbagada,0,duplex,mainland,0,14.508658238524095,2500000.0,709279.1573681855,-0.7049410585463616
250000,1,gbagada,0,mini flat,mainland,0,12.429220196836383,400000.0,103946.4532858813,-1.4430506790593305
450000,3,yaba,0,flat,mainland,0,13.017005083966255,1000000.0,624067.9867957743,-0.881314234405661
900000,3,shomolu,0,flat,mainland,0,13.710151153416941,750000.0,258573.34507161233,0.5801061975605306
250000,1,isolo,0,mini flat,mainland,1,12.429220196836383,375000.0,2425268.81073992,-0.05154067847920908
600000,2,surulere,0,flat,mainland,0,13.304686600863562,725000.0,366236.1254336464,-0.34130985809221365
650000,3,surulere,0,flat,mainland,0,13.384729180332174,950000.0,595690.8266673322,-0.50361695458429
